FORPRINT: Mon Feb  3 16:23:31 2014
       16638.839      -33.157331
       16638.849      -33.474598
       16638.859      -33.791468
       16638.869      -34.108055
       16638.879      -34.424110
       16638.889      -34.739867
       16638.899      -35.055077
       16638.909      -35.369974
       16638.919      -35.684311
       16638.929      -35.998320
       16638.939      -36.311755
       16638.949      -36.624728
       16638.959      -36.937351
       16638.969      -37.249379
       16638.979      -37.561043
       16638.989      -37.872098
       16638.999      -38.182775
       16639.009      -38.492828
       16639.019      -38.802489
       16639.029      -39.111513
       16639.039      -39.420012
       16639.049      -39.728097
       16639.059      -40.035525
       16639.069      -40.342524
       16639.079      -40.648854
       16639.089      -40.954740
       16639.099      -41.259944
       16639.109      -41.564574
       16639.119      -41.868740
       16639.129      -42.172203
       16639.139      -42.475188
       16639.149      -42.777458
       16639.159      -43.079235
       16639.169      -43.380284
       16639.179      -43.680827
       16639.189      -43.980629
       16639.199      -44.279797
       16639.209      -44.578439
       16639.219      -44.876320
       16639.229      -45.173662
       16639.239      -45.470230
       16639.249      -45.766246
       16639.259      -46.061475
       16639.269      -46.356138
       16639.279      -46.650003
       16639.289      -46.943177
       16639.299      -47.235764
       16639.309      -47.527535
       16639.319      -47.818706
       16639.329      -48.109049
       16639.339      -48.398779
       16639.349      -48.687669
       16639.359      -48.975824
       16639.369      -49.263346
       16639.379      -49.550011
       16639.389      -49.836031
       16639.399      -50.121182
       16639.409      -50.405675
       16639.419      -50.689287
       16639.429      -50.972229
       16639.439      -51.254278
       16639.449      -51.535538
       16639.459      -51.816109
       16639.469      -52.095771
       16639.479      -52.374731
       16639.489      -52.652772
       16639.499      -52.930099
       16639.509      -53.206495
       16639.519      -53.482166
       16639.529      -53.756894
       16639.539      -54.030781
       16639.549      -54.303924
       16639.559      -54.576110
       16639.569      -54.847540
       16639.579      -55.118002
       16639.589      -55.387697
       16639.599      -55.656413
       16639.609      -55.924249
       16639.619      -56.191300
       16639.629      -56.457357
       16639.639      -56.722619
       16639.649      -56.986877
       16639.659      -57.250327
       16639.669      -57.512764
       16639.679      -57.774383
       16639.689      -58.034978
       16639.699      -58.294645
       16639.709      -58.553476
       16639.719      -58.811271
       16639.729      -59.068219
       16639.739      -59.324120
       16639.749      -59.579165
       16639.759      -59.833154
       16639.769      -60.086275
       16639.779      -60.338331
       16639.789      -60.589413
       16639.799      -60.839613
       16639.809      -61.088733
       16639.819      -61.336961
       16639.829      -61.584100
       16639.839      -61.830337
       16639.849      -62.075477
       16639.859      -62.319611
       16639.869      -62.562826
       16639.879      -62.804932
       16639.889      -63.046110
       16639.899      -63.286171
       16639.909      -63.525294
       16639.919      -63.763291
       16639.929      -64.000341
       16639.939      -64.236258
       16639.949      -64.471128
       16639.959      -64.705035
       16639.969      -64.937799
       16639.979      -65.169590
       16639.989      -65.400230
       16639.999      -65.629889
       16640.009      -65.858388
       16640.019      -66.085898
       16640.029      -66.312240
       16640.039      -66.537498
       16640.049      -66.761754
       16640.059      -66.984832
       16640.069      -67.206898
       16640.079      -67.427779
       16640.089      -67.647641
       16640.099      -67.866310
       16640.109      -68.083869
       16640.119      -68.300394
       16640.129      -68.515719
       16640.139      -68.730002
       16640.149      -68.943077
       16640.159      -69.155104
       16640.169      -69.365916
       16640.179      -69.575671
       16640.189      -69.784206
       16640.199      -69.991597
       16640.209      -70.197919
       16640.219      -70.403012
       16640.229      -70.607029
       16640.239      -70.809811
       16640.249      -71.011509
       16640.259      -71.211966
       16640.269      -71.411332
       16640.279      -71.609451
       16640.289      -71.806398
       16640.299      -72.002243
       16640.309      -72.196833
       16640.319      -72.390314
       16640.329      -72.582536
       16640.339      -72.773643
       16640.349      -72.963485
       16640.359      -73.152133
       16640.369      -73.339655
       16640.379      -73.525905
       16640.389      -73.711023
       16640.399      -73.894865
       16640.409      -74.077568
       16640.419      -74.258990
       16640.429      -74.439268
       16640.439      -74.618260
       16640.449      -74.796034
       16640.459      -74.972653
       16640.469      -75.147982
       16640.479      -75.322150
       16640.489      -75.495023
       16640.499      -75.666730
       16640.509      -75.837138
       16640.519      -76.006374
       16640.529      -76.174308
       16640.539      -76.341001
       16640.549      -76.506515
       16640.559      -76.670720
       16640.569      -76.833741
       16640.579      -76.995450
       16640.589      -77.155968
       16640.599      -77.315172
       16640.609      -77.473121
       16640.619      -77.629872
       16640.629      -77.785304
       16640.639      -77.939533
       16640.649      -78.092441
       16640.659      -78.244140
       16640.669      -78.394516
       16640.679      -78.543679
       16640.689      -78.691514
       16640.699      -78.838078
       16640.709      -78.983423
       16640.719      -79.127438
       16640.729      -79.270229
       16640.739      -79.411687
       16640.749      -79.551919
       16640.759      -79.690814
       16640.769      -79.828479
       16640.779      -79.964807
       16640.789      -80.099849
       16640.799      -80.233654
       16640.809      -80.366118
       16640.819      -80.497343
       16640.829      -80.627226
       16640.839      -80.755865
       16640.849      -80.883160
       16640.859      -81.009161
       16640.869      -81.133912
       16640.879      -81.257319
       16640.889      -81.379473
       16640.899      -81.500281
       16640.909      -81.619833
       16640.919      -81.738038
       16640.929      -81.854985
       16640.939      -81.970583
       16640.949      -82.084877
       16640.959      -82.197908
       16640.969      -82.309590
       16640.979      -82.420006
       16640.989      -82.529072
       16640.999      -82.636871
       16641.009      -82.743319
       16641.019      -82.848497
       16641.029      -82.952323
       16641.039      -83.054839
       16641.049      -83.156081
       16641.059      -83.255971
       16641.069      -83.354586
       16641.079      -83.451849
       16641.089      -83.547835
       16641.099      -83.642470
       16641.109      -83.735789
       16641.119      -83.827828
       16641.129      -83.918516
       16641.139      -84.007922
       16641.149      -84.095977
       16641.159      -84.182749
       16641.169      -84.268170
       16641.179      -84.352306
       16641.189      -84.435092
       16641.199      -84.516561
       16641.209      -84.596743
       16641.219      -84.675576
       16641.229      -84.753121
       16641.239      -84.829319
       16641.249      -84.904227
       16641.259      -84.977788
       16641.269      -85.050059
       16641.279      -85.120984
       16641.289      -85.190592
       16641.299      -85.258908
       16641.309      -85.325881
       16641.319      -85.391561
       16641.329      -85.455899
       16641.339      -85.518944
       16641.349      -85.580648
       16641.359      -85.641036
       16641.369      -85.700131
       16641.379      -85.757887
       16641.389      -85.814350
       16641.399      -85.869476
       16641.409      -85.923307
       16641.419      -85.975805
       16641.429      -86.027008
       16641.439      -86.076878
       16641.449      -86.125436
       16641.459      -86.172700
       16641.469      -86.218634
       16641.479      -86.263274
       16641.489      -86.306587
       16641.499      -86.348606
       16641.509      -86.389301
       16641.519      -86.428702
       16641.529      -86.466780
       16641.539      -86.503552
       16641.549      -86.539031
       16641.559      -86.573192
       16641.569      -86.606060
       16641.579      -86.637613
       16641.589      -86.667874
       16641.599      -86.696822
       16641.609      -86.724470
       16641.619      -86.750827
       16641.629      -86.775875
       16641.639      -86.799635
       16641.649      -86.822088
       16641.659      -86.843254
       16641.669      -86.863116
       16641.679      -86.881692
       16641.689      -86.898968
       16641.699      -86.914952
       16641.709      -86.929652
       16641.719      -86.943057
       16641.729      -86.955178
       16641.739      -86.966008
       16641.749      -86.975556
       16641.759      -86.983816
       16641.769      -86.990796
       16641.779      -86.996491
       16641.789      -87.000906
       16641.799      -87.004043
       16641.809      -87.005901
       16641.819      -87.006483
       16641.829      -87.005790
       16641.839      -87.003822
       16641.849      -87.000584
       16641.859      -86.996075
       16641.869      -86.990294
       16641.879      -86.983249
       16641.889      -86.974934
       16641.899      -86.965357
       16641.909      -86.954514
       16641.919      -86.942414
       16641.929      -86.929048
       16641.939      -86.914430
       16641.949      -86.898556
       16641.959      -86.881420
       16641.969      -86.863038
       16641.979      -86.843397
       16641.989      -86.822514
       16641.999      -86.800375
       16642.009      -86.776998
       16642.019      -86.752367
       16642.029      -86.726503
       16642.039      -86.699399
       16642.049      -86.671045
       16642.059      -86.641465
       16642.069      -86.610639
       16642.079      -86.578590
       16642.089      -86.545298
       16642.099      -86.510789
       16642.109      -86.475053
       16642.119      -86.438078
       16642.129      -86.399893
       16642.139      -86.360472
       16642.149      -86.319846
       16642.159      -86.277987
       16642.169      -86.234929
       16642.179      -86.190640
       16642.189      -86.145158
       16642.199      -86.098466
       16642.209      -86.050549
       16642.219      -86.001446
       16642.229      -85.951121
       16642.239      -85.899614
       16642.249      -85.846889
       16642.259      -85.792988
       16642.269      -85.737872
       16642.279      -85.681586
       16642.289      -85.624110
       16642.299      -85.565425
       16642.309      -85.505577
       16642.319      -85.444524
       16642.329      -85.382313
       16642.339      -85.318901
       16642.349      -85.254337
       16642.359      -85.188600
       16642.369      -85.121666
       16642.379      -85.053590
       16642.389      -84.984321
       16642.399      -84.913914
       16642.409      -84.842319
       16642.419      -84.769593
       16642.429      -84.695682
       16642.439      -84.620645
       16642.449      -84.544457
       16642.459      -84.467091
       16642.469      -84.388607
       16642.479      -84.308950
       16642.489      -84.228181
       16642.499      -84.146242
       16642.509      -84.063198
       16642.519      -83.978988
       16642.529      -83.893680
       16642.539      -83.807243
       16642.549      -83.719646
       16642.559      -83.630960
       16642.569      -83.541119
       16642.579      -83.450194
       16642.589      -83.358118
       16642.599      -83.264965
       16642.609      -83.170703
       16642.619      -83.075296
       16642.629      -82.978821
       16642.639      -82.881207
       16642.649      -82.782532
       16642.659      -82.682721
       16642.669      -82.581856
       16642.679      -82.479860
       16642.689      -82.376815
       16642.699      -82.272685
       16642.709      -82.167433
       16642.719      -82.061141
       16642.729      -81.953731
       16642.739      -81.845287
       16642.749      -81.735731
       16642.759      -81.625149
       16642.769      -81.513458
       16642.779      -81.400747
       16642.789      -81.286976
       16642.799      -81.172105
       16642.809      -81.056224
       16642.819      -80.939247
       16642.829      -80.821267
       16642.839      -80.702196
       16642.849      -80.582128
       16642.859      -80.461022
       16642.869      -80.338832
       16642.879      -80.215655
       16642.889      -80.091401
       16642.899      -79.966167
       16642.909      -79.839860
       16642.919      -79.712580
       16642.929      -79.584233
       16642.939      -79.454919
       16642.949      -79.324593
       16642.959      -79.193208
       16642.969      -79.060867
       16642.979      -78.927472
       16642.989      -78.793128
       16642.999      -78.657735
       16643.009      -78.521400
       16643.019      -78.384022
       16643.029      -78.245708
       16643.039      -78.106410
       16643.049      -77.966077
       16643.059      -77.824819
       16643.069      -77.682532
       16643.079      -77.539327
       16643.089      -77.395099
       16643.099      -77.249959
       16643.109      -77.103857
       16643.119      -76.956740
       16643.129      -76.808722
       16643.139      -76.659695
       16643.149      -76.509775
       16643.159      -76.358850
       16643.169      -76.207040
       16643.179      -76.054231
       16643.189      -75.900544
       16643.199      -75.745923
       16643.209      -75.590312
       16643.219      -75.433833
       16643.229      -75.276371
       16643.239      -75.118047
       16643.249      -74.958746
       16643.259      -74.798591
       16643.269      -74.637463
       16643.279      -74.475490
       16643.289      -74.312612
       16643.299      -74.148771
       16643.309      -73.984095
       16643.319      -73.818461
       16643.329      -73.651999
       16643.339      -73.484586
       16643.349      -73.316352
       16643.359      -73.147237
       16643.369      -72.977179
       16643.379      -72.806312
       16643.389      -72.634508
       16643.399      -72.461902
       16643.409      -72.288366
       16643.419      -72.114034
       16643.429      -71.938779
       16643.439      -71.762736
       16643.449      -71.585842
       16643.459      -71.408033
       16643.469      -71.229448
       16643.479      -71.049953
       16643.489      -70.869690
       16643.499      -70.688524
       16643.509      -70.506597
       16643.519      -70.323772
       16643.529      -70.140194
       16643.539      -69.955796
       16643.549      -69.770511
       16643.559      -69.584483
       16643.569      -69.397574
       16643.579      -69.209930
       16643.589      -69.021411
       16643.599      -68.832165
       16643.609      -68.642122
       16643.619      -68.451214
       16643.629      -68.259591
       16643.639      -68.067108
       16643.649      -67.873916
       16643.659      -67.679872
       16643.669      -67.485126
       16643.679      -67.289535
       16643.689      -67.093249
       16643.699      -66.896200
       16643.709      -66.698313
       16643.719      -66.499745
       16643.729      -66.300346
       16643.739      -66.100273
       16643.749      -65.899376
       16643.759      -65.697812
       16643.769      -65.495431
       16643.779      -65.292391
       16643.789      -65.088618
       16643.799      -64.884037
       16643.809      -64.678808
       16643.819      -64.472779
       16643.829      -64.266109
       16643.839      -64.058645
       16643.849      -63.850549
       16643.859      -63.641744
       16643.869      -63.432155
       16643.879      -63.221945
       16643.889      -63.010957
       16643.899      -62.799355
       16643.909      -62.586982
       16643.919      -62.374004
       16643.929      -62.160261
       16643.939      -61.945919
       16643.949      -61.730902
       16643.959      -61.515131
       16643.969      -61.298773
       16643.979      -61.081666
       16643.989      -60.863982
       16643.999      -60.645555
       16644.009      -60.426558
       16644.019      -60.206826
       16644.029      -59.986531
       16644.039      -59.765592
       16644.049      -59.543929
       16644.059      -59.321714
       16644.069      -59.098782
       16644.079      -58.875305
       16644.089      -58.651117
       16644.099      -58.426393
       16644.109      -58.201051
       16644.119      -57.975008
       16644.129      -57.748441
       16644.139      -57.521179
       16644.149      -57.293401
       16644.159      -57.064935
       16644.169      -56.835960
       16644.179      -56.606305
       16644.189      -56.376148
       16644.199      -56.145406
       16644.209      -55.913994
       16644.219      -55.682093
       16644.229      -55.449528
       16644.239      -55.216480
       16644.249      -54.982777
       16644.259      -54.748599
       16644.269      -54.513772
       16644.279      -54.278478
       16644.289      -54.042632
       16644.299      -53.806147
       16644.309      -53.569207
       16644.319      -53.331635
       16644.329      -53.093616
       16644.339      -52.854971
       16644.349      -52.615888
       16644.359      -52.376277
       16644.369      -52.136052
       16644.379      -51.895399
       16644.389      -51.654139
       16644.399      -51.412458
       16644.409      -51.170177
       16644.419      -50.927483
       16644.429      -50.684196
       16644.439      -50.440505
       16644.449      -50.196320
       16644.459      -49.951551
       16644.469      -49.706390
       16644.479      -49.460653
       16644.489      -49.214531
       16644.499      -48.967840
       16644.509      -48.720772
       16644.519      -48.473141
       16644.529      -48.225141
       16644.539      -47.976681
       16644.549      -47.727670
       16644.559      -47.478300
       16644.569      -47.228387
       16644.579      -46.978123
       16644.589      -46.727322
       16644.599      -46.476179
       16644.609      -46.224602
       16644.619      -45.972498
       16644.629      -45.720064
       16644.639      -45.467110
       16644.649      -45.213834
       16644.659      -44.960045
       16644.669      -44.705941
       16644.679      -44.451332
       16644.689      -44.196415
       16644.699      -43.941098
       16644.709      -43.685287
       16644.719      -43.429180
       16644.729      -43.172586
       16644.739      -42.915704
       16644.749      -42.658342
       16644.759      -42.400699
       16644.769      -42.142584
       16644.779      -41.884197
       16644.789      -41.625443
       16644.799      -41.366226
       16644.809      -41.106749
       16644.819      -40.846818
       16644.829      -40.586633
       16644.839      -40.326001
       16644.849      -40.065123
       16644.859      -39.803905
       16644.869      -39.542250
       16644.879      -39.280362
       16644.889      -39.018044
       16644.899      -38.755500
       16644.909      -38.492535
       16644.919      -38.229351
       16644.929      -37.965752
       16644.939      -37.701943
       16644.949      -37.437827
       16644.959      -37.173307
       16644.969      -36.908589
       16644.979      -36.643474
       16644.989      -36.378168
       16644.999      -36.112472
       16645.009      -35.846594
       16645.019      -35.580333
       16645.029      -35.313897
       16645.039      -35.047188
       16645.049      -34.780108
       16645.059      -34.512864
       16645.069      -34.245257
       16645.079      -33.977493
       16645.089      -33.709373
       16645.099      -33.441105
       16645.109      -33.172590
       16645.119      -32.903730
       16645.129      -32.634733
       16645.139      -32.365398
       16645.149      -32.095934
       16645.159      -31.826140
       16645.169      -31.556224
       16645.179      -31.285986
       16645.189      -31.015633
       16645.199      -30.745069
       16645.209      -30.474192
       16645.219      -30.203213
       16645.229      -29.931929
       16645.239      -29.660551
       16645.249      -29.388876
       16645.259      -29.117115
       16645.269      -28.845064
       16645.279      -28.572934
       16645.289      -28.300625
       16645.299      -28.028038
       16645.309      -27.755383
       16645.319      -27.482458
       16645.329      -27.209473
       16645.339      -26.936224
       16645.349      -26.662923
       16645.359      -26.389471
       16645.369      -26.115766
       16645.379      -25.842021
       16645.389      -25.568030
       16645.399      -25.294007
       16645.409      -25.019747
       16645.419      -24.745462
       16645.429      -24.470946
       16645.439      -24.196414
       16645.449      -23.921764
       16645.459      -23.646895
       16645.469      -23.372020
       16645.479      -23.096935
       16645.489      -22.821851
       16645.499      -22.546564
       16645.509      -22.271286
       16645.519      -21.995812
       16645.529      -21.720356
       16645.539      -21.444816
       16645.549      -21.169091
       16645.559      -20.893396
       16645.569      -20.617523
       16645.579      -20.341687
       16645.589      -20.065680
       16645.599      -19.789719
       16645.609      -19.513700
       16645.619      -19.237523
       16645.629      -18.961402
       16645.639      -18.685130
       16645.649      -18.408922
       16645.659      -18.132570
       16645.669      -17.856290
       16645.679      -17.579874
       16645.689      -17.303538
       16645.699      -17.027178
       16645.709      -16.750694
       16645.719      -16.474301
       16645.729      -16.197791
       16645.739      -15.921379
       16645.749      -15.644859
       16645.759      -15.368444
       16645.769      -15.091927
       16645.779      -14.815525
       16645.789      -14.539133
       16645.799      -14.262653
       16645.809      -13.986296
       16645.819      -13.709858
       16645.829      -13.433553
       16645.839      -13.157172
       16645.849      -12.880932
       16645.859      -12.604731
       16645.869      -12.328467
       16645.879      -12.052354
       16645.889      -11.776186
       16645.899      -11.500177
       16645.909      -11.224121
       16645.919      -10.948231
       16645.929      -10.672302
       16645.939      -10.396547
       16645.949      -10.120865
       16645.959      -9.8451551
       16645.969      -9.5696310
       16645.979      -9.2940864
       16645.989      -9.0187352
       16645.999      -8.7433713
       16646.009      -8.4682086
       16646.019      -8.1930408
       16646.029      -7.9180817
       16646.039      -7.6432303
       16646.049      -7.3683855
       16646.059      -7.0937608
       16646.069      -6.8191506
       16646.079      -6.5447680
       16646.089      -6.2704077
       16646.099      -5.9962827
       16646.109      -5.7222921
       16646.119      -5.4483355
       16646.129      -5.1746256
       16646.139      -4.9009573
       16646.149      -4.6275434
       16646.159      -4.3541789
       16646.169      -4.0810763
       16646.179      -3.8080311
       16646.189      -3.5352552
       16646.199      -3.2626485
       16646.209      -2.9901109
       16646.219      -2.7178540
       16646.229      -2.4456741
       16646.239      -2.1737826
       16646.249      -1.9019757
       16646.259      -1.6304649
       16646.269      -1.3590466
       16646.279      -1.0879318
       16646.289     -0.81702080
       16646.299     -0.54621422
       16646.309     -0.27572245
       16646.319   -0.0053429609
       16646.329      0.26471415
       16646.339      0.53465111
       16646.349      0.80425815
       16646.359       1.0736344
       16646.369       1.3428787
       16646.379       1.6117817
       16646.389       1.8805448
       16646.399       2.1489592
       16646.409       2.4172258
       16646.419       2.6851360
       16646.429       2.9528906
       16646.439       3.2202813
       16646.449       3.4874065
       16646.459       3.7543641
       16646.469       4.0209466
       16646.479       4.2873536
       16646.489       4.5533780
       16646.499       4.8192188
       16646.509       5.0846696
       16646.519       5.3499289
       16646.529       5.6147906
       16646.539       5.8793520
       16646.549       6.1437100
       16646.559       6.4076592
       16646.569       6.6713970
       16646.579       6.9347185
       16646.589       7.1978207
       16646.599       7.4604990
       16646.609       7.7228499
       16646.619       7.9849697
       16646.629       8.2466543
       16646.639       8.5080997
       16646.649       8.7691025
       16646.659       9.0298581
       16646.669       9.2901636
       16646.679       9.5502139
       16646.689       9.8098067
       16646.699       10.069037
       16646.709       10.328001
       16646.719       10.586496
       16646.729       10.844715
       16646.739       11.102458
       16646.749       11.359919
       16646.759       11.616895
       16646.769       11.873580
       16646.779       12.129774
       16646.789       12.385572
       16646.799       12.641066
       16646.809       12.896057
       16646.819       13.150738
       16646.829       13.404908
       16646.839       13.658760
       16646.849       13.912094
       16646.859       14.165005
       16646.869       14.417583
       16646.879       14.669634
       16646.889       14.921345
       16646.899       15.172521
       16646.909       15.423349
       16646.919       15.673634
       16646.929       15.923564
       16646.939       16.172943
       16646.949       16.421864
       16646.959       16.670416
       16646.969       16.918408
       16646.979       17.166023
       16646.989       17.413070
       16646.999       17.659733
       16647.009       17.905820
       16647.019       18.151515
       16647.029       18.396626
       16647.039       18.641244
       16647.049       18.885458
       16647.059       19.129077
       16647.069       19.372284
       16647.079       19.614890
       16647.089       19.857075
       16647.099       20.098651
       16647.109       20.339707
       16647.119       20.580330
       16647.129       20.820333
       16647.139       21.059896
       16647.149       21.298831
       16647.159       21.537317
       16647.169       21.775170
       16647.179       22.012565
       16647.189       22.249318
       16647.199       22.485517
       16647.209       22.721246
       16647.219       22.956323
       16647.229       23.190923
       16647.239       23.424862
       16647.249       23.658317
       16647.259       23.891104
       16647.269       24.123398
       16647.279       24.355018
       16647.289       24.586048
       16647.299       24.816573
       16647.309       25.046412
       16647.319       25.275738
       16647.329       25.504372
       16647.339       25.732484
       16647.349       25.959896
       16647.359       26.186692
       16647.369       26.412954
       16647.379       26.638506
       16647.389       26.863516
       16647.399       27.087808
       16647.409       27.311550
       16647.419       27.534568
       16647.429       27.757028
       16647.439       27.978756
       16647.449       28.199833
       16647.459       28.420340
       16647.469       28.640105
       16647.479       28.859291
       16647.489       29.077728
       16647.499       29.295578
       16647.509       29.512672
       16647.519       29.729171
       16647.529       29.944906
       16647.539       30.159957
       16647.549       30.374401
       16647.559       30.588072
       16647.569       30.801127
       16647.579       31.013401
       16647.589       31.225052
       16647.599       31.435915
       16647.609       31.646067
       16647.619       31.855584
       16647.629       32.064303
       16647.639       32.272378
       16647.649       32.479648
       16647.659       32.686267
       16647.669       32.892073
       16647.679       33.097220
       16647.689       33.301548
       16647.699       33.505131
       16647.709       33.708042
       16647.719       33.910124
       16647.729       34.111527
       16647.739       34.312093
       16647.749       34.511972
       16647.759       34.711007
       16647.769       34.909347
       16647.779       35.106837
       16647.789       35.303548
       16647.799       35.499552
       16647.809       35.694696
       16647.819       35.889124
       16647.829       36.082685
       16647.839       36.275523
       16647.849       36.467487
       16647.859       36.658647
       16647.869       36.849071
       16647.879       37.038612
       16647.889       37.227409
       16647.899       37.415315
       16647.909       37.602471
       16647.919       37.788728
       16647.929       37.974227
       16647.939       38.158822
       16647.949       38.342579
       16647.959       38.525566
       16647.969       38.707639
       16647.979       38.888933
       16647.989       39.069306
       16647.999       39.248892
       16648.009       39.427552
       16648.019       39.605416
       16648.029       39.782347
       16648.039       39.958409
       16648.049       40.133664
       16648.059       40.307976
       16648.069       40.481473
       16648.079       40.654021
       16648.089       40.825747
       16648.099       40.996516
       16648.109       41.166391
       16648.119       41.335432
       16648.129       41.503507
       16648.139       41.670741
       16648.149       41.837003
       16648.159       42.002415
       16648.169       42.166848
       16648.179       42.330425
       16648.189       42.493017
       16648.199       42.654683
       16648.209       42.815480
       16648.219       42.975283
       16648.229       43.134210
       16648.239       43.292136
       16648.249       43.449178
       16648.259       43.605214
       16648.269       43.760358
       16648.279       43.914489
       16648.289       44.067664
       16648.299       44.219935
       16648.309       44.371184
       16648.319       44.521523
       16648.329       44.670834
       16648.339       44.819227
       16648.349       44.966586
       16648.359       45.112964
       16648.369       45.258413
       16648.379       45.402818
       16648.389       45.546287
       16648.399       45.688707
       16648.409       45.830183
       16648.419       45.970604
       16648.429       46.110073
       16648.439       46.248482
       16648.449       46.385879
       16648.459       46.522314
       16648.469       46.657680
       16648.479       46.792076
       16648.489       46.925396
       16648.499       47.057739
       16648.509       47.189002
       16648.519       47.319279
       16648.529       47.448470
       16648.539       47.576621
       16648.549       47.703777
       16648.559       47.829837
       16648.569       47.954896
       16648.579       48.078853
       16648.589       48.201801
       16648.599       48.323642
       16648.609       48.444421
       16648.619       48.564180
       16648.629       48.682825
       16648.639       48.800442
       16648.649       48.916940
       16648.659       49.032403
       16648.669       49.146741
       16648.679       49.260038
       16648.689       49.372204
       16648.699       49.483280
       16648.709       49.593304
       16648.719       49.702190
       16648.729       49.810018
       16648.739       49.916702
       16648.749       50.022320
       16648.759       50.126790
       16648.769       50.230188
       16648.779       50.332432
       16648.789       50.433559
       16648.799       50.533604
       16648.809       50.632488
       16648.819       50.730282
       16648.829       50.826911
       16648.839       50.922444
       16648.849       51.016806
       16648.859       51.110031
       16648.869       51.202150
       16648.879       51.293091
       16648.889       51.382920
       16648.899       51.471566
       16648.909       51.559094
       16648.919       51.645434
       16648.929       51.730650
       16648.939       51.814673
       16648.949       51.897534
       16648.959       51.979260
       16648.969       52.059788
       16648.979       52.139175
       16648.989       52.217358
       16648.999       52.294395
       16649.009       52.370224
       16649.019       52.444900
       16649.029       52.518364
       16649.039       52.590641
       16649.049       52.661756
       16649.059       52.731653
       16649.069       52.800382
       16649.079       52.867888
       16649.089       52.934220
       16649.099       52.999325
       16649.109       53.063226
       16649.119       53.125944
       16649.129       53.187429
       16649.139       53.247726
       16649.149       53.306786
       16649.159       53.364651
       16649.169       53.421276
       16649.179       53.476701
       16649.189       53.530881
       16649.199       53.583835
       16649.209       53.635582
       16649.219       53.686078
       16649.229       53.735360
       16649.239       53.783389
       16649.249       53.830198
       16649.259       53.875750
       16649.269       53.920078
       16649.279       53.963145
       16649.289       54.004966
       16649.299       54.045554
       16649.309       54.084877
       16649.319       54.122962
       16649.329       54.159778
       16649.339       54.195351
       16649.349       54.229652
       16649.359       54.262692
       16649.369       54.294483
       16649.379       54.324996
       16649.389       54.354254
       16649.399       54.382232
       16649.409       54.408950
       16649.419       54.434386
       16649.429       54.458556
       16649.439       54.481441
       16649.449       54.503049
       16649.459       54.523384
       16649.469       54.542430
       16649.479       54.560199
       16649.489       54.576677
       16649.499       54.591873
       16649.509       54.605774
       16649.519       54.618390
       16649.529       54.629710
       16649.539       54.639735
       16649.549       54.648469
       16649.559       54.655903
       16649.569       54.662040
       16649.579       54.666875
       16649.589       54.670409
       16649.599       54.672639
       16649.609       54.673564
       16649.619       54.673183
       16649.629       54.671495
       16649.639       54.668496
       16649.649       54.664188
       16649.659       54.658566
       16649.669       54.651633
       16649.679       54.643382
       16649.689       54.633819
       16649.699       54.622938
       16649.709       54.610735
       16649.719       54.597216
       16649.729       54.582371
       16649.739       54.566209
       16649.749       54.548718
       16649.759       54.529908
       16649.769       54.509766
       16649.779       54.488304
       16649.789       54.465515
       16649.799       54.441388
       16649.809       54.415941
       16649.819       54.389153
       16649.829       54.361043
       16649.839       54.331589
       16649.849       54.300813
       16649.859       54.268703
       16649.869       54.235244
       16649.879       54.200463
       16649.889       54.164330
       16649.899       54.126874
       16649.909       54.088064
       16649.919       54.047930
       16649.929       54.006441
       16649.939       53.963626
       16649.949       53.919471
       16649.959       53.873956
       16649.969       53.827116
       16649.979       53.778915
       16649.989       53.729389
       16649.999       53.678500
       16650.009       53.626285
       16650.019       53.572705
       16650.029       53.517800
       16650.039       53.461550
       16650.049       53.403931
       16650.059       53.344988
       16650.069       53.284675
       16650.079       53.223039
       16650.089       53.160031
       16650.099       53.095699
       16650.109       53.030020
       16650.119       52.962968
       16650.129       52.894594
       16650.139       52.824844
       16650.149       52.753774
       16650.159       52.681327
       16650.169       52.607560
       16650.179       52.532416
       16650.189       52.455953
       16650.199       52.378142
       16650.209       52.298953
       16650.219       52.218446
       16650.229       52.136561
       16650.239       52.053360
       16650.249       51.968779
       16650.259       51.882884
       16650.269       51.795608
       16650.279       51.707020
       16650.289       51.617087
       16650.299       51.525773
       16650.309       51.433149
       16650.319       51.339144
       16650.329       51.243832
       16650.339       51.147139
       16650.349       51.049139
       16650.359       50.949798
       16650.369       50.849077
       16650.379       50.747053
       16650.389       50.643649
       16650.399       50.538945
       16650.409       50.432861
       16650.419       50.325480
       16650.429       50.216720
       16650.439       50.106665
       16650.449       49.995275
       16650.459       49.882507
       16650.469       49.768448
       16650.479       49.653013
       16650.489       49.536290
       16650.499       49.418191
       16650.509       49.298808
       16650.519       49.178050
       16650.529       49.056011
       16650.539       48.932646
       16650.549       48.807909
       16650.559       48.681895
       16650.569       48.554511
       16650.579       48.425855
       16650.589       48.295829
       16650.599       48.164534
       16650.609       48.031923
       16650.619       47.897946
       16650.629       47.762706
       16650.639       47.626101
       16650.649       47.488238
       16650.659       47.349013
       16650.669       47.208533
       16650.679       47.066693
       16650.689       46.923603
       16650.699       46.779212
       16650.709       46.633464
       16650.719       46.486473
       16650.729       46.338128
       16650.739       46.188545
       16650.749       46.037611
       16650.759       45.885444
       16650.769       45.731929
       16650.779       45.577186
